IMO,Port,Country,Arrival,Departure,In Port
9360908,Malta Bunkering Area 3, Malta,"Mar 31, 05:46","Mar 31, 18:16","12h 29m"
9360908,Swinoujscie, Poland,"Mar 21, 11:56","Mar 22, 20:04","1d 8h"
9714276,Boryeong, Korea,"Apr 11, 06:13","-","-"
9714276,Boryeong, Korea,"Apr 9, 06:05","Apr 11, 06:00","1d 23h"
9714305,Xiuyu, China,"Apr 26, 09:28","Apr 28, 05:04","1d 19h"
9714305,Mab Tapud, Thailand,"Mar 26, 01:16","Mar 27, 03:44","1d 2h"
9714305,Pasir Gudang,"Johor Anch., Malaysia","Mar 19, 07:00","-","-"
9714305,Pengerang, Malaysia,"Mar 18, 07:36","Mar 19, 06:54","23h 18m"
9714305,Gladstone, Australia,"Mar 2, 16:36","Mar 3, 20:14","1d 3h"
9756389,Niigata, Japan,"Apr 11, 01:09","Apr 12, 01:28","1d"
9756389,Kisarazu, Japan,"Mar 15, 03:51","Mar 16, 21:16","1d 17h"
9756389,Niigata, Japan,"-","Feb 28, 01:31","-"
9714288,Gladstone Anch., Australia,"Apr 6, 17:17","-","-"
9714288,Gladstone, Australia,"Apr 5, 09:44","Apr 6, 16:01","1d 6h"
9714288,Hongqiao, China,"Mar 24, 00:50","Mar 25, 02:18","1d 1h"
9714288,Gladstone, Australia,"Mar 9, 12:43","Mar 10, 18:27","1d 5h"
9714290,Bintulu,"Sarawak, Malaysia","Apr 23, 09:09","Apr 24, 19:12","1d 10h"
9714290,Boryeong, Korea,"Apr 8, 05:03","-","-"
9714290,Boryeong, Korea,"Apr 7, 03:14","Apr 8, 04:53","1d 1h"
9714290,Bintulu,"Sarawak, Malaysia","-","Apr 1, 17:35","-"
9714290,Anegasaki, Japan,"Mar 22, 01:20","Mar 23, 03:55","1d 2h"
9750696,Sabetta, Russia,"Apr 23, 22:13","Apr 26, 09:01","2d 10h"
9750696,Sabetta, Russia,"Apr 12, 19:51","Apr 13, 20:46","1d"
9750696,Dunkerque, France,"Apr 3, 12:46","Apr 4, 12:45","23h 59m"
9750696,Sabetta, Russia,"Mar 25, 23:57","Mar 27, 05:49","1d 5h"
9750696,Dunkerque, France,"Mar 17, 11:02","Mar 18, 11:46","1d"
9750713,Rotterdam, Netherlands,"Apr 23, 02:47","-","-"
9750713,Zeebrugge, Belgium,"Apr 21, 15:38","Apr 22, 15:43","1d"
9750713,Antwerpen Anch., Belgium,"Apr 20, 15:25","Apr 21, 11:53","20h 27m"
9750713,Sabetta, Russia,"Apr 12, 05:53","Apr 13, 08:03","1d 2h"
9750713,Sabetta, Russia,"Apr 1, 16:42","Apr 2, 21:22","1d 4h"
9750737,Zeebrugge, Belgium,"Apr 22, 16:47","Apr 23, 18:38","1d 1h"
9750737,Sabetta, Russia,"Apr 14, 09:35","-","-"
9750737,Dunkerque, France,"Apr 6, 10:06","Apr 7, 10:44","1d"
9750737,Sabetta, Russia,"Mar 27, 14:13","Mar 28, 13:52","23h 39m"
9750737,Bilbao Anch., Spain,"Mar 18, 04:13","-","-"
9750749,Sabetta, Russia,"Apr 22, 10:48","Apr 25, 06:45","2d 19h"
9750749,Zeebrugge, Belgium,"Apr 11, 20:47","Apr 13, 08:23","1d 11h"
9750749,Antwerpen Anch., Belgium,"Apr 11, 00:40","Apr 11, 18:23","17h 42m"
9750749,Sabetta, Russia,"Apr 1, 03:49","Apr 1, 04:48","58m"
9750749,Sabetta, Russia,"Mar 16, 15:04","Mar 17, 17:51","1d 2h"
9750672,Sabetta, Russia,"Apr 26, 02:27","Apr 27, 23:31","1d 21h"
9750672,Thamesport, United Kingdom (UK),"Apr 18, 04:22","-","-"
9750672,Thamesport, United Kingdom (UK),"Apr 17, 01:08","Apr 18, 04:17","1d 3h"
9750672,Sabetta, Russia,"Apr 3, 02:48","Apr 5, 20:30","2d 17h"
9750672,Brest, France,"Mar 14, 13:15","Mar 24, 09:46","9d 20h"
9750725,Dunkerque, France,"Apr 23, 17:19","Apr 24, 17:34","1d"
9750725,Sabetta, Russia,"Apr 15, 04:52","Apr 16, 04:53","1d"
9750725,Montoir, France,"Apr 6, 11:46","-","-"
9750725,Montoir, France,"Apr 5, 09:51","Apr 6, 11:46","1d 1h"
9750725,Sabetta, Russia,"Mar 25, 01:25","Mar 27, 22:07","2d 20h"
9759240,Lake Charles, United States (USA),"Apr 24, 21:27","Apr 25, 21:01","23h 34m"
9759240,Dunkerque, France,"Apr 10, 07:46","Apr 11, 11:21","1d 3h"
9759240,Lake Charles, United States (USA),"Mar 26, 04:11","Mar 27, 20:37","1d 16h"
9759240,Panama Canal Anch. Pacific, Panama,"Mar 19, 12:48","Mar 20, 09:00","20h 11m"
9759240,Shikama, Japan,"-","Feb 27, 07:47","-"
9759252,Thamesport, United Kingdom (UK),"Apr 23, 06:20","Apr 24, 05:42","23h 22m"
9759252,Norfolk Anch., United States (USA),"Apr 13, 08:25","-","-"
9759252,Cove Point, United States (USA),"Apr 10, 20:12","Apr 13, 03:15","2d 7h"
9759252,Cove Point, United States (USA),"Apr 10, 11:30","Apr 10, 12:56","1h 26m"
9768382,Sabetta, Russia,"Apr 21, 12:13","Apr 23, 16:05","2d 3h"
9768382,Dunkerque, France,"Apr 12, 09:03","Apr 13, 10:49","1d 1h"
9768382,Sabetta, Russia,"Apr 3, 09:16","Apr 4, 08:45","23h 29m"
9768382,Montoir, France,"Mar 24, 23:30","Mar 26, 02:14","1d 2h"
9768382,Sabetta, Russia,"Mar 14, 01:24","Mar 15, 08:24","1d 7h"
9750658,Sabetta, Russia,"Apr 19, 00:30","Apr 22, 01:33","3d 1h"
9750658,Mugardos, Spain,"Apr 9, 01:50","Apr 10, 02:05","1d"
9750658,Sabetta, Russia,"Mar 29, 19:13","Mar 30, 19:49","1d"
9750658,Thamesport, United Kingdom (UK),"Mar 22, 02:54","Mar 23, 04:10","1d 1h"
9750658,Sabetta, Russia,"Mar 11, 14:51","Mar 13, 13:28","1d 22h"
9750701,Montoir, France,"Apr 28, 03:54","-","-"
9750701,Montoir Anch., France,"Apr 27, 08:34","Apr 28, 02:19","17h 45m"
9750701,Sabetta, Russia,"Apr 17, 02:11","Apr 18, 21:49","1d 19h"
9750701,Melkoya, Norway,"Apr 10, 07:53","Apr 13, 03:30","2d 19h"
9750701,Sabetta, Russia,"Apr 5, 13:45","Apr 6, 14:03","1d"
9768368,Milford Haven, United Kingdom (UK),"Apr 18, 23:42","Apr 20, 05:46","1d 6h"
9768368,Sabetta, Russia,"Apr 8, 03:50","Apr 9, 10:36","1d 6h"
9768368,Mugardos, Spain,"Mar 29, 16:10","Mar 30, 16:19","1d"
9768368,Sabetta, Russia,"Mar 18, 08:43","Mar 19, 12:21","1d 3h"
9768368,Rotterdam Maasvlakte, Netherlands,"Mar 9, 10:58","Mar 10, 20:40","1d 9h"
9768370,Bilbao Anch., Spain,"Apr 20, 04:06","-","-"
9768370,Bilbao, Spain,"Apr 19, 03:54","Apr 20, 04:03","1d"
9768370,Bilbao Anch., Spain,"Apr 17, 17:27","Apr 19, 03:51","1d 10h"
9768370,Sabetta, Russia,"Apr 7, 18:30","Apr 8, 20:19","1d 1h"
9768370,Dunkerque, France,"Mar 30, 21:09","Mar 31, 21:44","1d"
9737187,Sabetta, Russia,"Apr 18, 05:55","Apr 20, 12:21","2d 6h"
9737187,Thamesport, United Kingdom (UK),"Apr 10, 12:46","-","-"
9737187,Thamesport, United Kingdom (UK),"Apr 9, 08:54","Apr 10, 12:40","1d 3h"
9737187,Sabetta, Russia,"Mar 31, 10:36","Apr 1, 12:37","1d 2h"
9737187,Montoir, France,"Mar 22, 10:02","-","-"
9750660,Rotterdam Maasvlakte, Netherlands,"Apr 24, 07:24","Apr 25, 08:57","1d 1h"
9750660,Sabetta, Russia,"Apr 15, 14:46","Apr 17, 07:25","1d 16h"
9750660,Thamesport, United Kingdom (UK),"Apr 8, 07:49","-","-"
9750660,Thamesport, United Kingdom (UK),"Apr 7, 06:37","Apr 8, 07:38","1d 1h"
9750660,Sabetta, Russia,"Mar 28, 01:56","Mar 29, 07:36","1d 5h"
9666986,Port Rashid, Egypt,"Apr 23, 12:51","Apr 24, 13:49","1d"
9666986,As Suways (Suez) Anch., Egypt,"Apr 19, 05:30","-","-"
9666986,As Suways (Suez) Anch., Egypt,"Apr 18, 19:28","Apr 19, 05:26","9h 57m"
9666986,Port Said Anch., Egypt,"Mar 20, 19:36","Mar 21, 03:49","8h 12m"
9666986,Fos sur mer, France,"Mar 14, 18:20","Mar 16, 22:25","2d 4h"
9742807,Dahej, India,"Apr 24, 07:42","Apr 25, 16:42","1d 8h"
9742807,Ingleside, United States (USA),"Mar 12, 10:17","Mar 13, 19:42","1d 9h"
9742807,Corpus Christi Anch., United States (USA),"Mar 11, 23:55","Mar 12, 08:19","8h 24m"
9742807,Panama Canal Anch. Pacific, Panama,"Feb 28, 19:45","Mar 5, 07:42","4d 11h"
9742819,Gatun Anch., Panama,"Apr 22, 14:47","-","-"
9742819,Panama Canal Anch. Pacific, Panama,"Apr 21, 16:01","Apr 22, 07:22","15h 21m"
9742819,Mejillones, Chile,"Apr 15, 13:11","Apr 16, 13:30","1d"
9742819,Panama Canal Anch. Pacific, Panama,"Apr 5, 00:22","Apr 8, 12:53","3d 12h"
9742819,Gatun Anch., Panama,"Apr 4, 15:09","-","-"
9621077,Lese, Papua New Guinea,"Apr 10, 20:47","Apr 11, 21:11","1d"
9621077,Tianjin Xingang, China,"Mar 30, 01:33","Mar 31, 06:40","1d 5h"
9621077,Kisarazu, Japan,"Mar 17, 04:09","Mar 18, 06:15","1d 2h"
9621077,Darwin, Australia,"Mar 7, 23:28","Mar 9, 04:04","1d 4h"
9621077,Incheon, Korea,"-","Feb 27, 06:35","-"
9768394,Portland Anch., United Kingdom (UK),"Apr 3, 01:51","Apr 3, 19:24","17h 33m"
9768394,Zeebrugge, Belgium,"Apr 1, 04:54","Apr 2, 11:01","1d 6h"
9768394,Sabetta, Russia,"Mar 23, 05:55","Mar 24, 07:51","1d 1h"
9768394,Thamesport, United Kingdom (UK),"Mar 14, 23:43","Mar 16, 01:39","1d 1h"
9768394,Sabetta, Russia,"Mar 5, 18:24","Mar 6, 19:13","1d"
9768526,Sabetta, Russia,"Apr 27, 09:00","-","-"
9768526,Rotterdam Maasvlakte, Netherlands,"Apr 18, 22:56","Apr 19, 23:26","1d"
9768526,Sabetta, Russia,"Apr 11, 10:24","Apr 12, 10:38","1d"
9768526,Zeebrugge, Belgium,"Apr 2, 12:20","Apr 3, 17:40","1d 5h"
9768526,Sabetta, Russia,"Mar 24, 18:58","Mar 25, 19:51","1d"
9376294,Prigorodnoye, Russia,"Apr 25, 08:14","Apr 26, 06:06","21h 52m"
9376294,Niigata, Japan,"Apr 21, 00:56","Apr 22, 00:15","23h 18m"
9376294,Kisarazu, Japan,"Apr 10, 01:03","Apr 11, 02:28","1d 1h"
9376294,Kawasaki, Japan,"Mar 19, 03:03","Mar 20, 02:48","23h 45m"
9376294,Niigata, Japan,"Mar 5, 00:55","Mar 6, 00:24","23h 29m"
9343106,Tianjin Anch., China,"Mar 23, 03:52","-","-"
9343106,Tianjin Xingang, China,"Mar 21, 01:49","Mar 23, 02:01","2d"
9831220,Sines, Portugal,"Apr 28, 06:03","-","-"
9831220,Ingleside, United States (USA),"Apr 15, 22:03","Apr 17, 01:21","1d 3h"
9831220,Corpus Christi Anch., United States (USA),"Apr 14, 10:38","Apr 15, 19:53","1d 9h"
9831220,Singapore Anch. 1, Singapore,"-","Mar 12, 17:22","-"
9854765,Ingleside, United States (USA),"Mar 20, 08:35","Apr 28, 03:34","38d 18h"
9854765,Ingleside, United States (USA),"Mar 18, 18:00","Mar 20, 08:30","1d 14h"
9854765,Huelva, Spain,"Mar 4, 16:37","Mar 5, 18:21","1d 1h"
9338955,Niigata, Japan,"Apr 27, 01:05","Apr 28, 00:35","23h 29m"
9338955,Prigorodnoye, Russia,"Apr 19, 05:13","-","-"
9338955,Yung An, Taiwan,"Apr 5, 23:52","Apr 6, 23:36","23h 44m"
9338955,Prigorodnoye, Russia,"Mar 26, 23:27","-","-"
9338955,Niigata, Japan,"Mar 8, 00:53","Mar 9, 00:21","23h 27m"
9810549,Ingleside, United States (USA),"Mar 30, 04:48","Apr 1, 00:25","1d 19h"
9810549,Corpus Christi Anch., United States (USA),"Mar 26, 19:45","Mar 30, 01:04","3d 5h"
9810549,Port Arthur Anch., United States (USA),"Mar 20, 19:52","Mar 25, 19:13","4d 23h"
9810549,Freeport Anch., United States (USA),"Mar 12, 20:31","Mar 19, 19:08","6d 22h"
9810549,Freeport Anch., United States (USA),"Mar 4, 20:41","Mar 11, 20:10","6d 23h"
9810551,Freeport, United States (USA),"Apr 23, 00:05","Apr 24, 12:45","1d 12h"
9810551,Boryeong, Korea,"Mar 10, 05:15","Mar 11, 05:48","1d"
9758844,Souma, Japan,"Apr 10, 00:31","Apr 11, 05:05","1d 4h"
9758844,Gatun Anch., Panama,"Mar 20, 14:45","-","-"
9758844,Panama Canal Anch. Atlantic, Panama,"Mar 20, 10:39","-","-"
9736092,Singapore, Singapore,"Apr 15, 02:23","-","-"
9736092,Singapore Anch. 1, Singapore,"Apr 13, 02:28","Apr 15, 01:40","1d 23h"
9736092,Pasir Gudang,"Johor Anch., Malaysia","Apr 9, 22:51","Apr 12, 23:19","3d"
9736092,Gatun Anch., Panama,"Mar 2, 13:27","-","-"
9736092,Panama Canal Anch. Atlantic, Panama,"-","Mar 2, 08:51","-"
9752565,Hitachi, Japan,"Apr 2, 00:21","Apr 3, 06:31","1d 6h"
9752565,Darwin, Australia,"Mar 24, 07:45","Mar 25, 16:27","1d 8h"
9341689,Naoetsu, Japan,"Apr 24, 23:37","Apr 25, 23:46","1d"
9341689,Barrow Island, Australia,"Apr 10, 09:11","Apr 11, 14:22","1d 5h"
9341689,Jakarta Anch., Indonesia,"Mar 28, 02:35","Mar 29, 02:24","23h 49m"
9284192,Arzew Anch., Algeria,"Mar 24, 10:46","-","-"
9284192,Arzew, Algeria,"Mar 22, 14:56","Mar 24, 10:38","1d 19h"
9284192,Algeciras Anch., Spain,"Mar 6, 09:38","-","-"
9284192,Fos-sur-Mer Anch., France,"Mar 2, 05:44","Mar 3, 15:31","1d 9h"
9284192,Fos sur mer, France,"Mar 1, 02:47","Mar 2, 05:13","1d 2h"
9271248,Ferrol, Spain,"Apr 12, 04:22","-","-"
9271248,Singapore Anch. 3, Singapore,"Mar 6, 03:54","Mar 6, 22:31","18h 36m"
9341299,KinNakagusuku, Japan,"Apr 11, 23:05","Apr 13, 04:18","1d 5h"
9341299,Barrow Island, Australia,"Mar 31, 10:57","Apr 1, 15:28","1d 4h"
9341299,Boryeong, Korea,"Mar 19, 02:57","Mar 20, 03:25","1d"
9341299,Barrow Island, Australia,"Mar 8, 17:14","Mar 9, 17:20","1d"
9405588,Dapeng, China,"Apr 26, 03:15","Apr 27, 04:19","1d 1h"
9405588,Withnell Bay, Australia,"Apr 13, 00:19","Apr 14, 05:08","1d 4h"
9405588,Yokohama, Japan,"Apr 2, 00:39","Apr 3, 03:14","1d 2h"
9405588,Barrow Island, Australia,"Mar 22, 03:15","Mar 23, 02:46","23h 31m"
9405588,Anegasaki, Japan,"Mar 7, 01:38","Mar 8, 04:20","1d 2h"
9853137,Freeport Anch., United States (USA),"Apr 25, 12:58","-","-"
9853137,Chioggia Anch., Italy,"Apr 2, 08:14","Apr 2, 11:21","3h 7m"
9853137,Adriatic LNG LNG Term., Italy,"Apr 1, 06:10","Apr 2, 07:16","1d 1h"
9853137,Freeport Anch., United States (USA),"Mar 13, 15:42","Mar 13, 22:53","7h 11m"
9853137,Freeport, United States (USA),"Mar 11, 13:40","Mar 13, 14:46","2d 1h"
9816763,Ingleside, United States (USA),"Mar 23, 09:26","-","-"
9816763,Ingleside, United States (USA),"Mar 22, 00:07","Mar 23, 09:20","1d 9h"
9816763,Corpus Christi Anch., United States (USA),"Mar 18, 15:35","Mar 21, 22:37","3d 7h"
9816763,Panama Canal Anch. Pacific, Panama,"Mar 8, 17:04","Mar 13, 08:57","4d 15h"
9819650,Experience FPSO, Brazil,"Apr 9, 11:52","Apr 11, 12:53","2d 1h"
9819650,Aratu Anch., Brazil,"Apr 6, 12:04","Apr 9, 09:16","2d 21h"
9819650,Sabine, United States (USA),"Mar 21, 13:56","Mar 22, 23:42","1d 9h"
9819650,Port Arthur Anch., United States (USA),"Mar 20, 17:20","Mar 21, 11:29","18h 9m"
9819650,As Suways (Suez) Anch., Egypt,"Mar 2, 09:26","Mar 3, 05:43","20h 16m"
9338929,Tianjin Xingang, China,"Apr 26, 01:12","Apr 28, 00:37","1d 23h"
9338929,Prigorodnoye, Russia,"Apr 13, 02:01","-","-"
9338929,Tianjin Xingang, China,"Mar 8, 01:05","Mar 10, 02:06","2d 1h"
9877145,Cove Point, United States (USA),"Mar 22, 10:53","-","-"
9771913,Freeport Anch., United States (USA),"Apr 14, 08:58","Apr 14, 20:59","12h 1m"
9771913,Freeport, United States (USA),"Apr 10, 13:00","Apr 11, 17:34","1d 4h"
9771913,Freeport Anch., United States (USA),"Apr 8, 20:17","Apr 10, 11:40","1d 15h"
9771913,Mugardos, Spain,"Mar 26, 01:00","Mar 27, 01:42","1d"
9771913,Freeport, United States (USA),"Mar 13, 21:44","Mar 15, 01:33","1d 3h"
9245720,Hitachi, Japan,"Apr 24, 00:33","Apr 25, 02:53","1d 2h"
9245720,Yokohama, Japan,"Apr 9, 01:54","Apr 10, 04:29","1d 2h"
9245720,Hitachi, Japan,"Mar 23, 00:29","Mar 24, 00:35","1d"
9245720,Yokohama, Japan,"Mar 10, 03:29","Mar 11, 02:07","22h 37m"
9245720,Hitachi, Japan,"-","Feb 28, 02:58","-"
9864796,Sabine, United States (USA),"Apr 23, 07:00","Apr 24, 16:53","1d 9h"
9864796,Port Arthur Anch., United States (USA),"Apr 22, 20:42","Apr 23, 03:47","7h 5m"
9864796,Rotterdam Maasvlakte, Netherlands,"Apr 8, 23:58","Apr 10, 00:00","1d"
9864796,Ingleside, United States (USA),"Mar 23, 12:47","Mar 25, 14:06","2d 1h"
9864796,Corpus Christi Anch., United States (USA),"Mar 20, 19:17","Mar 23, 10:26","2d 15h"
9269180,Hitachi, Japan,"Apr 19, 00:33","Apr 20, 02:57","1d 2h"
9269180,Darwin, Australia,"Apr 8, 22:59","Apr 10, 03:30","1d 4h"
9269180,Yokohama, Japan,"Mar 29, 00:33","Mar 30, 01:53","1d 1h"
9269180,Withnell Bay, Australia,"Mar 19, 07:51","Mar 20, 07:07","23h 15m"
9269180,Yung An, Taiwan,"Mar 6, 00:29","Mar 7, 00:02","23h 32m"
9277620,Kokura, Japan,"Apr 27, 03:18","Apr 28, 03:36","1d"
9277620,Withnell Bay, Australia,"Apr 9, 03:49","Apr 10, 05:16","1d 1h"
9277620,Sakai, Japan,"Mar 26, 01:01","Mar 27, 07:02","1d 6h"
9277620,Prigorodnoye, Russia,"Mar 20, 06:32","Mar 21, 20:49","1d 14h"
9277620,Kagoshima, Japan,"Feb 28, 23:24","Mar 2, 00:40","1d 1h"
9355264,Singapore, Singapore,"Apr 20, 07:25","-","-"
9355264,Singapore Anch. 1, Singapore,"Apr 18, 07:19","Apr 20, 06:34","1d 23h"
9355264,Hiroshima, Japan,"Apr 8, 00:29","Apr 9, 00:08","23h 39m"
9355264,Anegasaki, Japan,"Apr 3, 06:40","Apr 4, 02:54","20h 14m"
9355264,Souma, Japan,"Mar 19, 22:15","Mar 21, 01:35","1d 3h"
9403645,Taichung, Taiwan,"Apr 14, 21:40","Apr 15, 22:15","1d"
9403645,Ras Laffan, Qatar,"Apr 1, 08:44","Apr 2, 09:50","1d 1h"
9403645,Sohar Anch., Oman,"Mar 31, 01:57","Mar 31, 08:21","6h 23m"
9403645,Taichung, Taiwan,"Mar 17, 22:14","Mar 19, 01:52","1d 3h"
9403645,Ras Laffan, Qatar,"Mar 3, 04:46","Mar 4, 04:27","23h 40m"
9403657,Ras Laffan, Qatar,"Apr 21, 03:40","Apr 22, 00:54","21h 14m"
9403657,Taichung, Taiwan,"Apr 6, 22:48","Apr 7, 22:08","23h 19m"
9403657,Ras Laffan, Qatar,"Mar 24, 05:57","Mar 25, 06:31","1d"
9403657,Sohar Anch., Oman,"Mar 22, 07:35","Mar 22, 21:38","14h 3m"
9403657,Taichung, Taiwan,"Mar 10, 01:00","Mar 11, 01:55","1d"
9403671,Taichung, Taiwan,"Apr 23, 03:18","Apr 24, 01:36","22h 18m"
9403671,Ras Laffan, Qatar,"Apr 8, 03:53","Apr 9, 03:50","23h 57m"
9403671,Taichung, Taiwan,"Mar 23, 21:57","Mar 24, 22:40","1d"
9403671,Ras Laffan, Qatar,"Mar 10, 03:46","Mar 11, 03:57","1d"
9403669,Ras Laffan, Qatar,"Apr 16, 22:31","Apr 17, 23:11","1d"
9403669,Taichung, Taiwan,"Apr 2, 21:52","Apr 3, 22:30","1d"
9403669,Ras Laffan, Qatar,"Mar 19, 20:12","Mar 20, 19:38","23h 25m"
9403669,Sohar Anch., Oman,"Mar 18, 03:52","Mar 18, 12:41","8h 48m"
9403669,Taichung, Taiwan,"Mar 5, 22:24","Mar 7, 01:47","1d 3h"
9317315,Adriatic LNG LNG Term., Italy,"Apr 25, 18:54","Apr 26, 18:36","23h 41m"
9317315,As Suways (Suez) Anch., Egypt,"Apr 20, 16:54","Apr 21, 04:55","12h"
9317315,Ras Laffan, Qatar,"Apr 11, 03:50","Apr 13, 16:16","2d 12h"
9317315,Singapore Anch. 1, Singapore,"Mar 5, 00:44","Mar 5, 22:38","21h 54m"
9275335,Bilbao, Spain,"Apr 22, 04:32","Apr 23, 04:13","23h 41m"
9275335,Bilbao Anch., Spain,"Apr 17, 08:42","Apr 22, 04:29","4d 19h"
9275335,Sabine, United States (USA),"Mar 27, 19:33","Mar 29, 03:17","1d 7h"
9275335,Port Arthur Anch., United States (USA),"Mar 26, 11:04","Mar 27, 16:54","1d 5h"
9275335,Gibraltar West Anch., Gibraltar,"Mar 9, 07:56","Mar 9, 15:51","7h 55m"
9276389,Experience FPSO, Brazil,"Apr 23, 11:29","Apr 25, 02:05","1d 14h"
9276389,La Brea (Brighton) Anch., Trinidad & Tobago,"Apr 15, 02:27","Apr 15, 12:56","10h 28m"
9276389,Las Palmas (Gr.Canaria) Anch., Spain,"Apr 6, 13:50","Apr 7, 08:19","18h 29m"
9276389,Mugardos, Spain,"Mar 31, 11:08","Apr 4, 08:09","3d 21h"
9276389,Ferrol, Spain,"Mar 6, 02:59","Mar 28, 08:47","22d 5h"
9275347,Nemrut, Turkey,"Apr 23, 05:17","Apr 24, 14:03","1d 8h"
9275347,Arzew, Algeria,"Apr 17, 13:34","Apr 18, 16:24","1d 2h"
9275347,Arzew Anch., Algeria,"Apr 16, 08:41","Apr 17, 13:07","1d 4h"
9275347,Fos sur mer, France,"Apr 13, 07:06","Apr 14, 09:54","1d 2h"
9275347,Arzew, Algeria,"Apr 10, 14:23","Apr 11, 14:50","1d"
9852975,Dunkerque, France,"Apr 25, 13:18","Apr 26, 17:50","1d 4h"
9852975,Freeport, United States (USA),"Apr 6, 23:19","Apr 8, 12:55","1d 13h"
9852975,Freeport Anch., United States (USA),"Apr 4, 13:50","Apr 6, 22:16","2d 8h"
9852975,Dunkerque, France,"Mar 19, 12:19","Mar 20, 12:41","1d"
9852975,Ingleside, United States (USA),"Mar 3, 00:44","Mar 5, 01:27","2d"
9275359,Sergipe Anch., Brazil,"Apr 22, 09:11","Apr 23, 11:38","1d 2h"
9275359,Sabine, United States (USA),"Apr 3, 22:19","Apr 5, 13:13","1d 14h"
9275359,Port Arthur Anch., United States (USA),"Apr 2, 17:02","Apr 3, 19:55","1d 2h"
9330745,Singapore Anch. 1, Singapore,"Apr 24, 06:47","-","-"
9330745,Singapore Anch. 1, Singapore,"Mar 13, 04:43","Mar 15, 00:33","1d 19h"
9862487,Lake Charles, United States (USA),"Apr 8, 22:18","Apr 9, 22:02","23h 44m"
9862487,Panama Canal Anch. Pacific, Panama,"Apr 2, 14:19","Apr 3, 08:59","18h 39m"
9862487,Shikama, Japan,"Mar 7, 22:29","Mar 9, 01:59","1d 3h"
9781920,Zeebrugge, Belgium,"Apr 22, 10:08","Apr 23, 23:03","1d 12h"
9781920,Antwerpen Anch., Belgium,"Apr 8, 07:22","Apr 22, 07:43","14d"
9781920,As Suways (Suez) Anch., Egypt,"Mar 25, 14:01","Mar 26, 20:01","1d 6h"
9781920,Yangkou, China,"Mar 7, 02:44","Mar 8, 06:07","1d 3h"
9781918,Kisarazu, Japan,"Apr 15, 02:20","Apr 16, 06:12","1d 3h"
9781918,Panama Canal Anch. Pacific, Panama,"Mar 23, 23:26","Mar 24, 05:05","5h 38m"
9781918,Gatun Anch., Panama,"Mar 23, 14:56","-","-"
9781918,Panama Canal Anch. Atlantic, Panama,"Mar 19, 16:20","Mar 23, 10:15","3d 17h"
9781918,Panama Canal Anch. Atlantic, Panama,"Mar 15, 19:09","Mar 16, 14:18","19h 8m"
9693161,Fos sur mer, France,"Apr 14, 14:59","Apr 15, 18:50","1d 3h"
9693161,Freeport, United States (USA),"Mar 29, 22:41","Mar 31, 17:45","1d 19h"
9693161,Freeport Anch., United States (USA),"Mar 29, 14:18","Mar 29, 17:57","3h 38m"
9693161,Algeciras Anch., Spain,"Mar 15, 01:10","Mar 15, 14:17","13h 7m"
9693161,Port Said Anch., Egypt,"Mar 9, 17:42","-","-"
9693173,Yung An, Taiwan,"Apr 20, 07:29","Apr 21, 05:42","22h 12m"
9693173,Singapore Anch. 1, Singapore,"Apr 16, 04:38","Apr 16, 09:46","5h 7m"
9693173,Lake Charles, United States (USA),"Mar 13, 22:43","Mar 14, 23:53","1d 1h"
9870525,Panama Canal Anch. Atlantic, Panama,"Apr 23, 22:49","-","-"
9870525,Houston Anch., United States (USA),"Apr 18, 22:11","Apr 19, 18:37","20h 26m"
9870525,Sabine, United States (USA),"Apr 17, 01:07","Apr 18, 13:03","1d 11h"
9870525,Port Arthur Anch., United States (USA),"Apr 15, 14:03","Apr 16, 23:45","1d 9h"
9870525,Gaolan, China,"Mar 9, 02:13","Mar 10, 08:28","1d 6h"
9864746,Punta Europa, Equatorial Guinea,"Apr 26, 06:15","Apr 27, 08:04","1d 1h"
9864746,Singapore Anch. 1, Singapore,"Mar 30, 21:21","Apr 1, 10:32","1d 13h"
9864746,Singapore, Singapore,"Mar 29, 16:37","Mar 30, 21:09","1d 4h"
9864746,Ras Laffan, Qatar,"Mar 20, 04:34","Mar 21, 03:59","23h 25m"
9864746,Dahej, India,"Mar 15, 11:18","Mar 16, 12:46","1d 1h"
9849887,Sabine, United States (USA),"Apr 16, 10:22","Apr 17, 12:59","1d 2h"
9849887,Fos sur mer, France,"Mar 31, 07:58","Apr 1, 14:25","1d 6h"
9849887,Altamira Anch., Mexico,"Mar 11, 17:10","Mar 12, 17:52","1d"
9849887,Altamira Anch., Mexico,"Mar 5, 16:19","Mar 11, 15:48","5d 23h"
9074640,Das Island, United Arab Emirates (UAE),"Apr 15, 04:19","Apr 17, 10:14","2d 5h"
9074640,Das Island Anch., United Arab Emirates (UAE),"Apr 14, 08:05","Apr 15, 03:05","19h"
9074640,Al Fujayrah Anch., United Arab Emirates (UAE),"Apr 7, 05:55","Apr 13, 06:05","6d"
9074640,Dabhol Port, India,"Apr 2, 03:47","Apr 2, 23:20","19h 32m"
9074640,Das Island, United Arab Emirates (UAE),"Mar 26, 09:15","Mar 27, 09:53","1d"
9074652,Al Fujayrah Anch., United Arab Emirates (UAE),"Apr 26, 04:35","-","-"
9074652,Das Island, United Arab Emirates (UAE),"Apr 22, 21:09","Apr 24, 14:25","1d 17h"
