Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Origine,ATD,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
CASTILLO DE SANTISTEBAN,9433717,215739000,Malta,300,46,111665,93796,"Sabine, United States (USA)",2021-05-28-07:12,FOR ORDERS,,2021-06-18-11:00,11.7,,107.0°,18.7 kn,-,2021-05-30,2021-05-29-07:56
PACIFIC NOTUS,9247962,311573000,Bahamas,290,46,111553,72490,"Wheatstone LNG Term., Australia",2021-05-24-05:21,ISKH,,2021-06-06-00:00,11.4,,273.0°,11.0 kn,-,2021-05-30,2021-05-22-16:08
PACIFIC EURUS,9264910,308937000,Bahamas,290,46,111539,68541,"Singapore, Singapore",2021-05-06-00:38,Destination not available,,-,9.5,,307.0°,0.1 kn,-,2021-05-30,2021-05-30-07:19
ABADI,9210828,508011000,Brunei,290,46,111461,72758,"Yangkou, China",2021-05-21-00:31,SCS,,2021-05-28-22:30,9.4,,165.6°,16.0 kn,-,2021-05-30,2021-05-21-22:29
GEMMATA,9253222,563574000,Singapore,290,46,111459,72727,"La Brea (Brighton) Anch., Trinidad & Tobago",2021-05-22-00:13,Destination not available,,-,10.1,,22.5°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:27
SOHAR LNG,9210816,357186000,Panama,298,46,111203,71997,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-03-11:20,"Qalhat, Oman",,2021-06-05-04:00,9.2,,307.4°,17.1 kn,-,2021-05-30,2021-05-27-18:15
DUKHAN,9265500,636012400,Liberia,298,46,111162,72533,"Sakai, Japan",2021-05-26-07:39,"Darwin, Australia",,2021-06-08-00:01,10.3,,187.9°,12.4 kn,-,2021-05-30,2021-05-28-03:08
AL RAYYAN,9086734,431901000,Japan,298,46,111128,72430,"Ras Laffan, Qatar",2021-05-21-11:15,JP_SBK_XX,,2021-06-05-22:00,11.0,,81.3°,16.3 kn,Under way,2021-05-30,2021-05-30-05:28
RIBERA DEL DUERO KNUTSEN,9477593,259082000,Norway,290,46,111109,96740,"Dahej, India",2021-05-25-04:57,"Ras Laffan Anch., Qatar",,2021-05-28-16:03,9.2,,38.1°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:27
AL ZUBARAH,9085649,431881000,Japan,298,46,111079,72557,"Ras Laffan Anch., Qatar",2021-05-28-16:29,Destination not available,,-,9.0,,286.6°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:25
BARCELONA KNUTSEN,9401295,224436000,Spain,290,46,110920,97730,"Singapore Anch. 1, Singapore",2021-05-10-17:09,AT ORDERS,,2021-05-06-06:00,9.7,,320.4°,14.2 kn,-,2021-05-30,2021-05-25-21:36
SEVILLA KNUTSEN,9414632,224072000,Spain,290,46,110920,97730,"Singapore Anch. 1, Singapore",2021-05-22-10:08,FOR ORDERS,,2021-05-28-01:00,11.1,,298.7°,15.0 kn,-,2021-05-30,2021-05-22-22:38
VALENCIA KNUTSEN,9434266,225420000,Spain,290,46,110920,97730,"Busan Anch., Korea",2021-05-29-10:56,ORDERS,,2021-05-29-17:00,9.4,,37.4°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:27
SHAHAMAH,9035852,636010085,Liberia,293,46,110895,71931,"Dubai Anch., United Arab Emirates (UAE)",2021-05-28-10:32,"Das Island, United Arab Emirates (UAE)",,2021-06-02-02:02,9.5,,143.9°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:24
GHASHA,9038452,636010183,Liberia,293,46,110895,71593,"Dubai Anch., United Arab Emirates (UAE)",2021-05-21-10:57,"Ennore, India",,2021-05-30-01:38,11.3,,214.9°,0.0 kn,Moored,2021-05-30,2021-05-30-07:26
ISH,9035864,636010329,Liberia,293,46,110895,71564,"Das Island Anch., United Arab Emirates (UAE)",2021-05-30-01:57,"Das Island, United Arab Emirates (UAE)",,2021-05-30-03:13,9.1,,264.1°,0.0 kn,Moored,2021-05-30,2021-05-30-04:11
AL KHAZNAH,9038440,636010034,Liberia,293,46,110895,71543,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-21-15:14,"Shanghai, China",,2021-06-10-03:00,9.7,,139.9°,11.5 kn,-,2021-05-30,2021-05-22-21:30
STENA CRYSTAL SKY,9383900,235099946,United Kingdom,298,46,109949,96889,"Singapore, Singapore",2021-05-27-06:37,KEPPEL,,2021-05-27-08:30,5.2,,182.0°,0.0 kn,-,2021-05-30,2021-05-30-07:22
STENA CLEAR SKY,9413327,235100007,United Kingdom,298,46,109949,96811,"Brest, France",2021-05-14-08:43,Destination not available,,-,7.8,,25.4°,0.0 kn,Moored,2021-05-30,2021-05-30-07:27
EKAPUTRA 1,8706155,525022371,Indonesia,290,46,109281,78988,"Jakarta Term., Indonesia",2021-05-28-00:29,"Bontang, Indonesia",,2021-06-03-00:00,8.9,,190.0°,0.1 kn,Moored,2021-05-30,2021-05-30-07:26
METHANE BECKI ANNE,9516129,310597000,Bermuda,291,45,109004,86269,"Dubai Anch., United Arab Emirates (UAE)",2021-05-03-11:23,FOR ORDERS,,2021-05-29-05:00,9.2,,306.7°,12.7 kn,-,2021-05-30,2021-05-17-11:42
METHANE PATRICIA CAMILA,9425277,310606000,Bermuda,291,45,109004,86272,"Savannah, United States (USA)",2021-05-29-11:47,FOR ORDERS,,2021-05-19-06:30,9.2,,262.3°,0.0 kn,Moored,2021-05-30,2021-05-30-07:28
METHANE JULIA LOUISE,9412880,310584000,Bermuda,290,45,109004,86125,"Ningbo, China",2021-05-25-02:02,FOR ORDERS,,2021-06-05-00:00,9.5,,202.4°,15.5 kn,-,2021-05-30,2021-05-29-03:09
SERI BALQIS,9331672,533894000,Malaysia,295,47,107633,91198,"Port Said Anch., Egypt",2021-05-26-03:30,ARMGUARD ONBOARD,,2021-06-16-22:00,10.9,,138.0°,18.4 kn,-,2021-05-30,2021-05-28-17:17
SERI BALHAF,9331660,533868000,Malaysia,295,47,107633,91201,"Port Said Anch., Egypt",2021-05-23-03:57,ARM GUARD ONBOARD,,2021-06-10-01:00,11.0,,140.0°,17.1 kn,-,2021-05-30,2021-05-25-15:41
ENERGY ATLANTIC,9649328,256647000,Malta,290,46,106771,89766,"Ras Laffan, Qatar",2021-05-23-07:44,"Barcelona, Spain",,2021-06-07-15:00,11.1,,333.5°,16.7 kn,Under way,2021-05-30,2021-05-30-07:17
TORMAN II,9006681,538008702,Marshall Islands,272,47,106151,67554,"Singapore, Singapore",2021-04-21-06:11,Destination not available,,-,9.1,,274.0°,0.0 kn,Moored,2021-05-30,2021-05-30-07:20
ADAM LNG,9501186,538005753,Marshall Islands,289,46,105975,90986,"Panama Canal Anch. Atlantic, Panama",2021-05-18-05:36,"Cristobal, Panama",,2021-05-18-00:10,9.1,,159.3°,0.1 kn,At anchor,2021-05-30,2021-05-30-07:28
BW PAVILION LEEARA,9640645,565515000,Singapore,289,46,105945,91496,"Singapore Anch. 1, Singapore",2021-05-16-10:14,FREEPORT USA,,2021-06-20-05:01,9.7,,254.8°,16.1 kn,Under way,2021-05-30,2021-05-30-05:01
BW PAVILION VANDA,9640437,565513000,Singapore,289,46,105945,91515,"Ingleside, United States (USA)",2021-05-28-10:06,"Corpus Christi, United States (USA)",,2021-05-27-05:00,9.4,,116.6°,19.0 kn,-,2021-05-30,2021-05-28-13:39
CLEAN VISION,9655456,256245000,Malta,289,46,105943,89863,"Port Said Anch., Egypt",2021-05-30-02:51,Destination not available,,-,11.3,,179.0°,9.1 kn,-,2021-05-30,2021-05-30-07:01
CLEAN OCEAN,9637492,538005350,Marshall Islands,289,46,105943,89956,"Anjeong, Korea",2021-05-14-05:43,EG SZC,,2021-05-31-03:00,9.4,,326.7°,19.4 kn,Under way,2021-05-30,2021-05-30-07:26
CLEAN HORIZON,9655444,256083000,Malta,289,46,105943,89831,"Maojia, China",2021-05-24-02:58,"Singapore Anch. 1, Singapore",,2021-05-30-02:21,9.2,,0.1°,0.1 kn,At anchor,2021-05-30,2021-05-30-07:27
CLEAN PLANET,9637507,538005351,Marshall Islands,289,46,105943,89848,"As Suways (Suez) Anch., Egypt",2021-05-24-05:59,"Zeebrugge, Belgium",,2021-06-02-06:20,9.0,,283.4°,17.4 kn,Under way,2021-05-30,2021-05-30-07:28
GOLAR GLACIER,9654696,538005373,Marshall Islands,289,46,105832,79602,"Sabine, United States (USA)",2021-04-16-14:51,FOR ORDERS,,2021-06-17-15:00,9.7,,232.0°,18.3 kn,-,2021-05-30,2021-05-27-09:42
GOLAR KELVIN,9654701,538005374,Marshall Islands,289,46,105832,90607,"Dunkerque, France",2021-05-26-16:04,FOR ORDERS,,2021-06-12-00:01,9.3,,257.9°,12.2 kn,-,2021-05-30,2021-05-28-14:30
MARAN GAS APOLLONIA,9633422,241275000,Greece,289,46,105773,90434,"Boryeong, Korea",2021-05-05-02:09,INDIAN OCEAN,,2021-06-06-04:00,9.3,,284.6°,12.1 kn,-,2021-05-30,2021-05-17-07:30
MARAN GAS POSIDONIA,9633434,241290000,Greece,289,46,105773,90349,"Quintero, Chile",2021-05-17-19:44,FOR ODERS,,2021-06-12-05:01,10.1,,201.2°,14.5 kn,-,2021-05-30,2021-05-17-21:49
MARAN GAS SPARTA,9650042,241289000,Greece,289,46,105773,90392,"Kawasaki, Japan",2021-05-30-01:32,Destination not available,,-,11.5,,131.8°,0.0 kn,Moored,2021-05-30,2021-05-30-07:16
SERI BAKTI,9331634,533380000,Malaysia,290,47,105335,90065,"Tianjin Xingang, China",2021-05-28-06:38,"Bontang, Indonesia",,2021-06-27-16:00,9.5,,132.3°,13.9 kn,Under way,2021-05-30,2021-05-30-06:21
SERI BEGAWAN,9331646,533016000,Malaysia,290,47,105335,89902,"Gladstone, Australia",2021-05-20-11:53,"Yangshan Port, China",,2021-06-04-00:01,10.6,,101.0°,15.3 kn,-,2021-05-30,2021-05-20-15:31
NORTHWEST SANDPIPER,8913150,503002000,Australia,272,47,105010,66768,"Dampier Anch., Australia",2021-05-27-01:35,AU WNB LNG,,2021-06-06-00:00,9.3,,55.6°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:24
KARMOL LNGT POWERSHIP AFRICA,9043677,636019705,Liberia,272,47,107336,70593,"Singapore Anch. 3, Singapore",2021-04-10-02:17,"Dakar, Senegal",,2021-05-31-18:00,11.4,,335.0°,9.1 kn,Restricted,2021-05-30,2021-05-30-07:28
SERI BIJAKSANA,9331658,533051000,Malaysia,290,47,104881,89953,"Gladstone, Australia",2021-05-10-20:12,"Bintulu, Sarawak, Malaysia",,2021-06-04-00:01,9.3,,194.8°,14.1 kn,-,2021-05-30,2021-05-27-12:26
SONANGOL SAMBIZANGA,9475600,311027900,Bahamas,291,43,104537,87104,"Singapore Anch. 1, Singapore",2021-05-28-10:03,Destination not available,,-,8.6,,320.0°,19.6 kn,-,2021-05-30,2021-05-29-01:49
SONANGOL ETOSHA,9482299,311027800,Bahamas,291,43,104537,87294,"Rotterdam Maasvlakte, Netherlands",2021-05-07-21:21,"Soyo, Angola",,2021-06-03-05:05,9.7,,155.3°,9.5 kn,-,2021-05-30,2021-05-21-01:32
SONANGOL BENGUELA,9482304,311038100,Bahamas,291,43,104537,87169,"Cape Town Anch., South Africa",2021-05-21-14:11,"Soyo, Angola",,2021-05-29-07:55,9.6,,180.6°,13.6 kn,-,2021-05-30,2021-05-27-15:06
ARWA SPIRIT,9339260,538003267,Marshall Islands,285,43,104169,82187,"Barcelona, Spain",2021-05-13-04:01, FOR ORDERS,,2021-06-10-16:00,11.9,,119.9°,12.9 kn,Under way,2021-05-30,2021-05-29-23:14
MERIDIAN SPIRIT,9369904,219061000,Denmark,285,43,104169,81929,"Gatun Anch., Panama",2021-05-01-15:19,"Ras Laffan, Qatar",,2021-06-10-03:00,9.2,,181.9°,18.1 kn,-,2021-05-30,2021-05-25-20:33
MARIB SPIRIT,9336749,538001576,Marshall Islands,285,43,104169,81400,"Dunkerque, France",2021-05-23-12:03,FOR ORDERS,,2021-06-07-11:00,9.3,,259.9°,13.7 kn,-,2021-05-30,2021-05-24-11:04
WOODSIDE DONALDSON,9369899,564629000,Singapore,285,43,104169,82085,"Naoetsu, Japan",2021-05-12-02:11,DARWIN OPL,,2021-05-30-07:30,10.0,,190.8°,4.3 kn,Under way,2021-05-30,2021-05-29-22:07
MAGELLAN SPIRIT,9342487,220636000,Denmark,285,43,104169,82265,"Experience FPSO, Brazil",2021-05-29-09:45,"Corpus Christi, United States (USA)",,2021-06-09-00:01,10.0,,180.6°,13.8 kn,-,2021-05-30,2021-05-29-11:37
METHANE SPIRIT,9336737,311000135,Bahamas,285,43,104169,82115,"Tianjin Xingang, China",2021-05-18-01:42,FOR ORDERS,,2021-05-16-00:01,9.8,,169.7°,13.1 kn,-,2021-05-30,2021-05-19-12:16
MARAN GAS EFESSOS,9627497,241291000,Greece,294,44,103928,89711,"Yangpu Anch., China",2021-05-19-06:16,FOR ORDERS,,2021-06-13-00:01,9.3,,90.8°,21.3 kn,-,2021-05-30,2021-05-20-21:09
WOODSIDE GOODE,9633161,241276000,Greece,294,44,103928,90125,"Yung An, Taiwan",2021-05-21-23:35,FOR ORDERS,,2021-06-02-21:00,9.6,,137.5°,14.3 kn,-,2021-05-30,2021-05-22-03:00
MARAN GAS DELPHI,9633173,241287000,Greece,294,44,103928,89670,"Singapore Anch. 1, Singapore",2021-05-16-09:45,FOR ORDERS,,2021-05-04-06:00,9.5,,289.4°,17.8 kn,-,2021-05-30,2021-05-29-18:10
CORCOVADO LNG,9636711,229471000,Malta,294,44,103905,89624,"Gibraltar West Anch., Gibraltar",2021-04-14-22:28,ATLANTIC OCEAN,,2021-06-07-19:01,11.5,,76.4°,18.7 kn,-,2021-05-30,2021-05-28-22:23
KITA LNG,9636723,229581000,Malta,294,44,103902,89752,"Panama Canal Anch. Atlantic, Panama",2021-05-26-10:47,FOR ORDERS,,2021-06-18-00:01,10.3,,178.5°,19.2 kn,-,2021-05-30,2021-05-27-01:23
MARAN GAS MYSTRAS,9658238,241350000,Greece,294,44,103893,89269,"Dapeng, China",2021-05-26-08:19,PACIFIC OCEAN,,2021-05-27-22:00,9.5,,240.1°,10.9 kn,-,2021-05-30,2021-05-28-12:32
MARAN GAS TROY,9658240,241352000,Greece,294,44,103893,89240,"Port Qasim, Pakistan",2021-05-28-05:15,FOR ORDERS,,2021-06-06-04:00,9.5,,50.1°,16.0 kn,-,2021-05-30,2021-05-25-02:10
PALU LNG,9636735,229582000,Malta,294,44,103885,89874,"Bahia Blanca, Argentina",2021-05-28-20:26,FOR ORDERS,,2021-05-28-00:01,11.2,,271.9°,0.0 kn,-,2021-05-30,2021-05-28-22:55
YARI LNG,9636747,229583000,Malta,294,44,103885,89804,"Ras Laffan, Qatar",2021-05-23-08:44,"Mina' al Ahmadi, Kuwait",,2021-05-29-22:41,10.8,,255.7°,0.0 kn,Moored,2021-05-30,2021-05-30-07:28
YK SOVEREIGN,9038816,441498000,Korea,274,47,103764,72020,"Anjeong, Korea",2021-05-20-01:31,"Gladstone, Australia",,2021-06-05-22:45,9.6,,142.3°,14.5 kn,-,2021-05-30,2021-05-23-01:05
HYUNDAI UTOPIA,9018555,441223000,Korea,274,47,103764,71909,"Okpo Anch., Korea",2021-05-25-06:35,"Luwuk, Indonesia",,2021-06-01-00:00,9.4,,183.0°,15.6 kn,-,2021-05-30,2021-05-25-18:20
BW BRUSSELS,9368314,563089400,Singapore,295,43,103670,89452,"Sabine, United States (USA)",2021-04-02-01:11,"Cameron, United States (USA)",,2021-06-04-00:01,9.4,,263.1°,16.9 kn,-,2021-05-30,2021-05-17-13:27
WILFORCE,9627954,258702000,Norway,290,44,102315,87750,"Singapore Anch. 3, Singapore",2021-05-03-13:44,"Punta Europa, Equatorial Guinea",,2021-06-03-07:00,10.2,,324.1°,10.8 kn,-,2021-05-30,2021-05-24-21:27
WILPRIDE,9627966,258703000,Norway,290,44,102315,87677,"As Suways (Suez) Anch., Egypt",2021-05-03-05:36,ASIA FOR ORDERS,,2021-06-23-12:00,11.3,,121.1°,17.6 kn,-,2021-05-30,2021-05-20-05:36
GOLAR ICE,9637325,538004976,Marshall Islands,281,43,102200,81534,"Malta Bunkering Area 3, Malta",2021-04-13-06:42,FOR ORDERS,,2021-05-18-11:00,9.1,,243.0°,5.8 kn,-,2021-05-30,2021-04-26-20:49
GOLAR SNOW,9635315,538004981,Marshall Islands,281,43,102200,82200,"Punta Europa, Equatorial Guinea",2021-05-21-09:16,FOR ORDERS,,2021-06-17-06:00,11.8,,115.3°,18.4 kn,-,2021-05-30,2021-05-27-04:11
GOLAR CRYSTAL,9624926,538004985,Marshall Islands,286,43,102100,82058,"Ras Laffan, Qatar",2021-05-21-19:04,FOR ORDERS,,2021-05-21-00:01,11.6,,139.8°,17.3 kn,-,2021-05-30,2021-05-22-18:39
GOLAR FROST,9655042,538004975,Marshall Islands,281,43,102100,82005,"Mina' al Ahmadi, Kuwait",2021-05-23-16:21,FOR ORDERS,,2021-06-24-05:00,9.6,,140.0°,19.9 kn,-,2021-05-30,2021-05-25-02:08
GOLAR SEAL,9624914,538004980,Marshall Islands,281,43,102100,82048,"Manila Anch., Philippines",2021-05-15-05:36,PACIFIC FOR ORDER,,2021-06-07-08:00,9.3,,15.8°,13.0 kn,-,2021-05-30,2021-05-24-18:15
GOLAR CELSIUS,9626027,538004984,Marshall Islands,281,43,102100,82029,"Rotterdam Maasvlakte, Netherlands",2021-05-30-01:36,FOR ORDERS,,2021-06-12-11:30,9.3,,220.7°,15.1 kn,Under way,2021-05-30,2021-05-30-07:28
GOLAR BEAR,9626039,538004983,Marshall Islands,281,43,102100,82017,"Panama Canal Anch. Pacific, Panama",2021-05-26-09:07,ATLANTIC FOR ORDER,,2021-05-30-06:00,9.4,,315.6°,13.0 kn,Under way,2021-05-30,2021-05-30-06:58
GOLAR PENGUIN,9624938,538004979,Marshall Islands,280,43,102100,82181,"Port Said Anch., Egypt",2021-04-25-03:45,FOR ORDERS,,2021-06-13-18:00,9.5,,296.1°,16.3 kn,-,2021-05-30,2021-05-25-14:31
COOL VOYAGER,9636785,229553000,Malta,281,43,102097,81890,"Ras Laffan, Qatar",2021-05-18-14:15,CHINA SEA,,2021-06-02-16:01,11.1,,52.0°,12.9 kn,-,2021-05-30,2021-05-27-09:25
COOL RUNNER,9636797,229673000,Malta,281,43,102097,81891,"Freeport, United States (USA)",2021-04-22-17:39,INDIAN OCEAN,,2021-05-30-17:45,11.3,,68.4°,13.8 kn,-,2021-05-30,2021-05-14-23:40
COOL EXPLORER,9640023,229796000,Malta,281,43,102097,81893,"Ingleside, United States (USA)",2021-05-18-15:06,OPEN SEA FOR ORDER,,2021-05-01-05:00,11.3,,105.4°,16.6 kn,-,2021-05-30,2021-05-24-04:17
TRISTAR RUBY,9333606,636092943,Liberia,288,44,102064,84491,"Sabine, United States (USA)",2021-05-16-15:25,"Rio de Janeiro, Brazil",,2021-05-31-03:01,11.4,,108.0°,19.5 kn,-,2021-05-30,2021-05-17-19:52
KMARIN EMERALD,9333591,235050369,Isle of Man,288,44,102064,84303,"Port Said Anch., Egypt",2021-05-30-03:17,SUEZ CANAL TRASIT,,2021-05-30-15:00,11.3,,179.0°,9.6 kn,-,2021-05-30,2021-05-30-07:12
BRITISH SAPPHIRE,9333618,235060454,Isle of Man,288,44,102064,84455,"Escobar LNG LNG Term., Argentina",2021-05-05-11:31,"Freeport, United States (USA)",,2021-06-01-11:30,9.2,,321.0°,0.8 kn,-,2021-05-30,2021-05-30-07:15
KMARIN DIAMOND,9333620,235060455,Isle of Man,288,44,102064,84553,"Point Fortin, Trinidad & Tobago",2021-05-27-12:49,AES ANDRES,,2021-05-29-10:30,10.4,,313.7°,16.9 kn,-,2021-05-30,2021-05-27-16:56
TANGGUH HIRI,9333632,309787000,Bahamas,288,44,101957,84467,"Tangguh Anch., Indonesia",2021-05-29-20:56,ID NTI,,2021-05-28-23:00,9.5,,141.9°,18.5 kn,-,2021-05-30,2021-05-19-06:27
TANGGUH SAGO,9361990,308741000,Bahamas,288,44,101957,84484,"Pyeongtaek, Korea",2021-04-30-06:45,ID NTI,,2021-06-04-09:00,9.8,,236.5°,13.2 kn,-,2021-05-30,2021-04-30-09:30
ASIA INTEGRITY,9680188,311000227,Bahamas,285,43,101427,82636,"Barrow Island, Australia",2021-05-22-15:34,"Boryeong, Korea",,2021-05-31-21:00,11.5,,30.0°,17.0 kn,-,2021-05-30,2021-05-23-06:02
ASIA VISION,9606948,311000182,Bahamas,285,43,101427,82487,"Barrow Island, Australia",2021-05-26-23:57,"Kitakyushu, Japan",,2021-06-07-22:00,11.7,,24.0°,18.0 kn,-,2021-05-30,2021-05-27-16:01
ASIA VENTURE,9680190,311000228,Bahamas,285,43,101427,82564,"Yangkou, China",2021-05-24-08:09,"Benoa, Indonesia",,2021-06-05-00:01,9.3,,87.5°,10.9 kn,-,2021-05-30,2021-05-25-00:07
ASIA ENDEAVOUR,9610779,311000185,Bahamas,285,43,101427,82434,"Benoa Anch., Indonesia",2021-05-25-08:17,AU NICKOL BAY,,2021-05-27-07:00,9.5,,214.0°,0.3 kn,At anchor,2021-05-30,2021-05-29-22:41
ASIA ENERGY,9606950,311000183,Bahamas,285,43,101427,82424,"Woollybutt Term., Australia",2021-05-02-07:29,AU WHS,,2021-06-09-13:30,9.0,,276.5°,0.0 kn,-,2021-05-30,2021-05-28-16:22
ASIA EXCELLENCE,9610767,311000184,Bahamas,285,43,101427,82721,"Wheatstone LNG Term., Australia",2021-05-28-02:59,"Beihai, China",,2021-06-06-23:00,10.8,,4.0°,18.4 kn,-,2021-05-30,2021-05-28-17:55
POINT FORTIN,9375721,370833000,Panama,290,45,101129,79592,"Tianjin Anch., China",2021-05-11-09:12,USCME,,2021-06-15-09:00,10.0,,111.9°,13.6 kn,-,2021-05-30,2021-05-29-03:20
TRINITY GLORY,9350927,370668000,Panama,290,45,101126,79605,"Singapore Anch. 1, Singapore",2021-05-27-23:01,AUBRW,,2021-06-07-22:00,9.7,,77.0°,9.3 kn,-,2021-05-30,2021-05-28-05:23
TRINITY ARROW,9319404,353392000,Panama,290,45,101094,79556,"Al Fujayrah Anch., United Arab Emirates (UAE)",2021-05-25-05:15,"Tianjin Xingang, China",,2021-06-11-00:01,11.5,,52.0°,15.1 kn,-,2021-05-30,2021-05-25-21:36
MALANJE,9490959,311038600,Bahamas,285,43,100723,82729,"Dubai Anch., United Arab Emirates (UAE)",2021-05-29-19:51,DUBAI- ANCHORAGE,,2021-05-30-03:00,11.3,,69.4°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:27
CUBAL,9491812,311038400,Bahamas,285,43,100723,82834,"Singapore, Singapore",2021-05-20-23:37,Destination not available,,-,,,197.3°,0.0 kn,-,2021-05-30,2021-05-30-06:31
SOYO,9475208,311038500,Bahamas,285,43,100723,82858,"Soyo, Angola",2021-05-12-14:32,"Port Qasim, Pakistan",,2021-05-31-00:01,11.8,,22.4°,19.2 kn,-,2021-05-30,2021-05-23-15:47
LOBITO,9490961,311038700,Bahamas,285,43,100723,82929,"Luanda Anch., Angola",2021-05-24-15:49,FOR ORDERS,,2021-06-12-19:01,11.8,,118.6°,19.0 kn,-,2021-05-30,2021-05-28-10:55
HYUNDAI ECOPIA,9372999,370983000,Panama,288,44,100545,83959,"Gladstone, Australia",2021-05-23-06:17,"Pyeongtaek, Korea",,2021-06-02-22:30,11.0,,98.0°,16.3 kn,-,2021-05-30,2021-05-23-09:49
GRACE COSMOS,9323675,311191000,Bahamas,288,44,100481,85224,"Dampier Anch., Australia",2021-05-15-01:09,TH MPT,,2021-05-31-23:00,11.6,,336.8°,14.3 kn,Under way,2021-05-30,2021-05-29-23:09
GASLOG CHELSEA,9390185,310670000,Bermuda,289,44,100374,86353,"Singapore Anch. 1, Singapore",2021-05-24-09:50,"Ras Laffan, Qatar",,2021-06-04-00:01,9.4,,316.1°,16.1 kn,-,2021-05-30,2021-05-24-22:40
GRACE ACACIA,9315707,308136000,Bahamas,288,44,100341,85214,"Maojia, China",2021-05-29-07:15,"Gladstone, Australia",,2021-06-09-00:01,9.1,,113.6°,16.4 kn,-,2021-05-30,2021-05-29-17:45
GRACE BARLERIA,9315719,431115000,Japan,288,44,100256,84812,"Withnell Bay, Australia",2021-05-29-06:10,"Nagoya, Japan",,2021-06-07-22:00,11.5,,30.0°,15.3 kn,-,2021-05-30,2021-05-29-08:17
NEO ENERGY,9324277,636013234,Liberia,288,44,100253,85602,"Adriatic LNG LNG Term., Italy",2021-05-17-13:11,CAMERON USA,,2021-06-02-17:00,9.3,,272.3°,17.1 kn,-,2021-05-30,2021-05-24-02:53
OB RIVER,9315692,538002846,Marshall Islands,288,44,100244,84682,"Yokkaichi, Japan",2021-05-26-01:14,"Prigorodnoye, Russia",,2021-05-31-01:00,9.2,,124.6°,12.5 kn,-,2021-05-30,2021-05-26-05:00
CLEAN ENERGY,9323687,538002742,Marshall Islands,288,44,100244,85513,"Dahej, India",2021-05-24-09:19,ATLANTIC FOR ORDERS,,2021-06-28-23:59,9.3,,185.5°,12.5 kn,-,2021-05-30,2021-05-24-10:42
ARCTIC AURORA,9645970,229767000,Malta,288,44,100236,84604,"Klaipeda, Lithuania",2021-05-22-10:11,"Freeport, United States (USA)",,2021-06-06-10:00,9.3,,258.0°,17.8 kn,-,2021-05-30,2021-05-25-11:53
YENISEI RIVER,9629586,538005072,Marshall Islands,288,44,100236,84565,"Sabine, United States (USA)",2021-04-28-14:22,"Tianjin Xingang, China",,2021-06-04-16:01,11.2,,50.0°,20.0 kn,-,2021-05-30,2021-05-28-23:23
LENA RIVER,9629598,538005073,Marshall Islands,288,44,100236,84585,"Sabine, United States (USA)",2021-05-29-00:20,FAR EAST,,2021-05-26-20:00,11.6,,274.1°,0.0 kn,Moored,2021-05-30,2021-05-30-07:25
K. MUGUNGWHA,9373010,370612000,Panama,288,43,99151,87442,"Panama Canal Anch. Atlantic, Panama",2021-05-19-09:41,KR HAS,,2021-06-09-19:00,11.3,,298.0°,17.9 kn,-,2021-05-30,2021-05-27-19:18
AL AREESH,9325697,311038000,Bahamas,288,43,99106,90617,"Port Said Anch., Egypt",2021-05-14-03:28,"Hazira, India",,2021-05-29-03:52,11.2,,29.8°,0.0 kn,Moored,2021-05-30,2021-05-30-01:25
AL MARROUNA,9325685,311468000,Bahamas,288,43,99106,90617,"Port Qasim, Pakistan",2021-05-18-02:33,"Ras Laffan Anch., Qatar",,2021-05-20-18:03,9.3,,184.1°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:26
AL DAAYEN,9325702,311133000,Bahamas,288,43,99106,90617,"Ras Laffan Anch., Qatar",2021-05-23-04:50,FOR ORDERS,,2021-05-23-03:00,9.4,,263.9°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:26
LNG LOKOJA,9269960,310519000,Bermuda,288,43,98798,83965,"Sines, Portugal",2021-05-26-16:11,"Huelva, Spain",,2021-05-29-09:00,9.6,,19.0°,0.0 kn,At anchor,2021-05-30,2021-05-30-07:23
LNG IMO,9311581,310565000,Bermuda,288,43,98798,83688,"Santa Cruz de Tenerife Anch., Spain",2021-05-27-16:11,"Bonny, Nigeria",,2021-06-16-04:00,9.1,,207.1°,8.2 kn,Under way,2021-05-30,2021-05-30-07:28
LNG ONDO,9311579,310550000,Bermuda,288,43,98798,83688,"Bonny, Nigeria",2021-05-13-10:34,"Mina' al Ahmadi, Kuwait",,2021-06-02-03:00,11.5,,97.1°,18.4 kn,-,2021-05-30,2021-05-20-12:38
